country_iso3,country,indicator,year,value
BOL,Bolivia,NE.DAB.TOTL.CD,2009,16851320740.7407
BOL,Bolivia,NE.DAB.TOTL.CD,2008,15516065852.8407
BOL,Bolivia,NE.DAB.TOTL.CD,2007,12132242325.8986
BOL,Bolivia,NE.DAB.TOTL.CD,2006,10420539836.0905
BOL,Bolivia,NE.DAB.TOTL.CD,2005,9219263291.05826
BOL,Bolivia,NE.DAB.TOTL.CD,2004,8351228074.59677
BOL,Bolivia,NE.DAB.TOTL.CD,2003,8144340513.79217
BOL,Bolivia,NE.DAB.TOTL.CD,2002,8386245383.54254
BOL,Bolivia,NE.DAB.TOTL.CD,2001,8571675926.91114
BOL,Bolivia,NE.DAB.TOTL.CD,2000,9157717389.15981
BRA,Brazil,NE.DAB.TOTL.CD,2024,2168555563557.55
BRA,Brazil,NE.DAB.TOTL.CD,2023,2141340076025.45
BRA,Brazil,NE.DAB.TOTL.CD,2022,1943228823017.95
BRA,Brazil,NE.DAB.TOTL.CD,2021,1661249506441.96
BRA,Brazil,NE.DAB.TOTL.CD,2020,1467176406503.05
BRA,Brazil,NE.DAB.TOTL.CD,2019,1885360039305.65
BRA,Brazil,NE.DAB.TOTL.CD,2018,1909385096357.93
BRA,Brazil,NE.DAB.TOTL.CD,2017,2048694784590.66
BRA,Brazil,NE.DAB.TOTL.CD,2016,1788516526790.92
BRA,Brazil,NE.DAB.TOTL.CD,2015,1822996094747.55
BRA,Brazil,NE.DAB.TOTL.CD,2014,2521411826505.6
BRA,Brazil,NE.DAB.TOTL.CD,2013,2529731379131.38
BRA,Brazil,NE.DAB.TOTL.CD,2012,2498735067424.65
BRA,Brazil,NE.DAB.TOTL.CD,2011,2636284401872.52
BRA,Brazil,NE.DAB.TOTL.CD,2010,2231831935162.43
BRA,Brazil,NE.DAB.TOTL.CD,2009,1673718323940.65
BRA,Brazil,NE.DAB.TOTL.CD,2008,1699069888704.51
BRA,Brazil,NE.DAB.TOTL.CD,2007,1378075464726.78
BRA,Brazil,NE.DAB.TOTL.CD,2006,1077643836214.05
BRA,Brazil,NE.DAB.TOTL.CD,2005,861310591647.189
BRA,Brazil,NE.DAB.TOTL.CD,2004,646444765973.624
BRA,Brazil,NE.DAB.TOTL.CD,2003,545834354332.692
BRA,Brazil,NE.DAB.TOTL.CD,2002,505498601269.774
BRA,Brazil,NE.DAB.TOTL.CD,2001,572263312552.774
BRA,Brazil,NE.DAB.TOTL.CD,2000,670285386485.247
CHL,Chile,NE.DAB.TOTL.CD,2024,318421164894.004
CHL,Chile,NE.DAB.TOTL.CD,2023,332507113538.045
CHL,Chile,NE.DAB.TOTL.CD,2022,313240579396.861
CHL,Chile,NE.DAB.TOTL.CD,2021,318137670175.059
CHL,Chile,NE.DAB.TOTL.CD,2020,242666362466.686
CHL,Chile,NE.DAB.TOTL.CD,2019,283467892677.438
CHL,Chile,NE.DAB.TOTL.CD,2018,299168094192.368
CHL,Chile,NE.DAB.TOTL.CD,2017,274396276595.993
CHL,Chile,NE.DAB.TOTL.CD,2016,249872340192.019
CHL,Chile,NE.DAB.TOTL.CD,2015,244794733175.748
CHL,Chile,NE.DAB.TOTL.CD,2014,258592354247.615
CHL,Chile,NE.DAB.TOTL.CD,2013,280081203394.027
CHL,Chile,NE.DAB.TOTL.CD,2012,268266345942.468
CHL,Chile,NE.DAB.TOTL.CD,2011,244097713686.393
CHL,Chile,NE.DAB.TOTL.CD,2010,203832120993.234
CHL,Chile,NE.DAB.TOTL.CD,2009,158816848111.303
CHL,Chile,NE.DAB.TOTL.CD,2008,176929040466.429
CHL,Chile,NE.DAB.TOTL.CD,2007,149579639967.682
CHL,Chile,NE.DAB.TOTL.CD,2006,132275097904.992
CHL,Chile,NE.DAB.TOTL.CD,2005,112157660682.168
CHL,Chile,NE.DAB.TOTL.CD,2004,89681463115.6731
CHL,Chile,NE.DAB.TOTL.CD,2003,73105083211.6283
CHL,Chile,NE.DAB.TOTL.CD,2002,68837272086.7672
CHL,Chile,NE.DAB.TOTL.CD,2001,70465434478.2259
CHL,Chile,NE.DAB.TOTL.CD,2000,77136777519.955
PRY,Paraguay,NE.DAB.TOTL.CD,2024,45537469755.0976
PRY,Paraguay,NE.DAB.TOTL.CD,2023,42375055967.8434
PRY,Paraguay,NE.DAB.TOTL.CD,2022,44050193865.6453
PRY,Paraguay,NE.DAB.TOTL.CD,2021,39458740008.6213
PRY,Paraguay,NE.DAB.TOTL.CD,2020,34092474484.3724
PRY,Paraguay,NE.DAB.TOTL.CD,2019,37564129763.9579
PRY,Paraguay,NE.DAB.TOTL.CD,2018,39566867868.758
PRY,Paraguay,NE.DAB.TOTL.CD,2017,36946490894.313
PRY,Paraguay,NE.DAB.TOTL.CD,2016,33734071146.1709
PRY,Paraguay,NE.DAB.TOTL.CD,2015,35286516255.0745
PRY,Paraguay,NE.DAB.TOTL.CD,2014,39632916592.8483
PRY,Paraguay,NE.DAB.TOTL.CD,2013,36938954595.5583
PRY,Paraguay,NE.DAB.TOTL.CD,2012,32863980452.7655
PRY,Paraguay,NE.DAB.TOTL.CD,2011,33085976412.5315
PRY,Paraguay,NE.DAB.TOTL.CD,2010,26437018834.2987
PRY,Paraguay,NE.DAB.TOTL.CD,2009,21158585830.9681
PRY,Paraguay,NE.DAB.TOTL.CD,2008,23606247777.8015
PRY,Paraguay,NE.DAB.TOTL.CD,2007,16472751162.3161
PRY,Paraguay,NE.DAB.TOTL.CD,2006,12374865381.7674
PRY,Paraguay,NE.DAB.TOTL.CD,2005,9646009610.29471
PRY,Paraguay,NE.DAB.TOTL.CD,2004,8539650598.18431
PRY,Paraguay,NE.DAB.TOTL.CD,2003,6679033420.89615
PRY,Paraguay,NE.DAB.TOTL.CD,2002,6080222281.22933
PRY,Paraguay,NE.DAB.TOTL.CD,2001,7758414704.68323
PRY,Paraguay,NE.DAB.TOTL.CD,2000,8145732428.1842
URY,Uruguay,NE.DAB.TOTL.CD,2024,76867564538.6131
URY,Uruguay,NE.DAB.TOTL.CD,2023,75363673376.9032
URY,Uruguay,NE.DAB.TOTL.CD,2022,66617922098.3815
URY,Uruguay,NE.DAB.TOTL.CD,2021,56138671999.4398
URY,Uruguay,NE.DAB.TOTL.CD,2020,51071670365.6548
URY,Uruguay,NE.DAB.TOTL.CD,2019,58447995518.4139
URY,Uruguay,NE.DAB.TOTL.CD,2018,62043514817.6787
URY,Uruguay,NE.DAB.TOTL.CD,2017,61440871239.0677
URY,Uruguay,NE.DAB.TOTL.CD,2016,54380888915.4118
URY,Uruguay,NE.DAB.TOTL.CD,2015,57895209311.6033
URY,Uruguay,NE.DAB.TOTL.CD,2014,62727525604.9153
URY,Uruguay,NE.DAB.TOTL.CD,2013,63184849583.0991
URY,Uruguay,NE.DAB.TOTL.CD,2012,55979573202.6297
URY,Uruguay,NE.DAB.TOTL.CD,2011,50545152635.8213
URY,Uruguay,NE.DAB.TOTL.CD,2010,41536331328.0266
URY,Uruguay,NE.DAB.TOTL.CD,2009,32445340183.9234
URY,Uruguay,NE.DAB.TOTL.CD,2008,32613980498.7437
URY,Uruguay,NE.DAB.TOTL.CD,2007,24042764745.042
URY,Uruguay,NE.DAB.TOTL.CD,2006,20013174373.0974
URY,Uruguay,NE.DAB.TOTL.CD,2005,17027694929.4486
URY,Uruguay,NE.DAB.TOTL.CD,2004,13310242804.0887
URY,Uruguay,NE.DAB.TOTL.CD,2003,11671544109.3085
URY,Uruguay,NE.DAB.TOTL.CD,2002,13441294842.2981
URY,Uruguay,NE.DAB.TOTL.CD,2001,21463068880.6172
URY,Uruguay,NE.DAB.TOTL.CD,2000,23580442100.8576
ARG,Argentina,NE.DAB.TOTL.CN,2024,572622992058400.0
ARG,Argentina,NE.DAB.TOTL.CN,2023,194674556016900.0
ARG,Argentina,NE.DAB.TOTL.CN,2022,81437773911400.0
ARG,Argentina,NE.DAB.TOTL.CN,2021,44807215868800.0
ARG,Argentina,NE.DAB.TOTL.CN,2020,26391579641000.0
ARG,Argentina,NE.DAB.TOTL.CN,2019,20864447281600.0
ARG,Argentina,NE.DAB.TOTL.CN,2018,15023364400200.0
ARG,Argentina,NE.DAB.TOTL.CN,2017,10942621616700.0
ARG,Argentina,NE.DAB.TOTL.CN,2016,8313707526700.0
ARG,Argentina,NE.DAB.TOTL.CN,2015,6018517242600.0
ARG,Argentina,NE.DAB.TOTL.CN,2014,4560579428000.0
ARG,Argentina,NE.DAB.TOTL.CN,2013,3351642808300.0
ARG,Argentina,NE.DAB.TOTL.CN,2012,2586496250000.0
ARG,Argentina,NE.DAB.TOTL.CN,2011,2142149278700.0
ARG,Argentina,NE.DAB.TOTL.CN,2010,1613586960200.0
ARG,Argentina,NE.DAB.TOTL.CN,2009,1184723608100.0
ARG,Argentina,NE.DAB.TOTL.CN,2008,1106889288000.0
ARG,Argentina,NE.DAB.TOTL.CN,2007,857689482500.0
ARG,Argentina,NE.DAB.TOTL.CN,2006,675671100700.0
ARG,Argentina,NE.DAB.TOTL.CN,2005,547932594800.0
ARG,Argentina,NE.DAB.TOTL.CN,2004,451144553400.0
ARG,Argentina,NE.DAB.TOTL.CN,2003,333743074700.0
ARG,Argentina,NE.DAB.TOTL.CN,2002,265654166300.0
ARG,Argentina,NE.DAB.TOTL.CN,2001,265188172200.0
ARG,Argentina,NE.DAB.TOTL.CN,2000,286050194900.0
BOL,Bolivia,NE.DAB.TOTL.CN,2024,
BOL,Bolivia,NE.DAB.TOTL.CN,2023,328707958900.0
BOL,Bolivia,NE.DAB.TOTL.CN,2022,311799376200.0
BOL,Bolivia,NE.DAB.TOTL.CN,2021,288617449600.0
BOL,Bolivia,NE.DAB.TOTL.CN,2020,265661734800.0
BOL,Bolivia,NE.DAB.TOTL.CN,2019,300849642400.0
BOL,Bolivia,NE.DAB.TOTL.CN,2018,292675543800.0
BOL,Bolivia,NE.DAB.TOTL.CN,2017,277059038900.0
BOL,Bolivia,NE.DAB.TOTL.CN,2016,251947325800.0
BOL,Bolivia,NE.DAB.TOTL.CN,2015,242160770800.0
BOL,Bolivia,NE.DAB.TOTL.CN,2014,224990120200.0
BOL,Bolivia,NE.DAB.TOTL.CN,2013,197123454100.0
BOL,Bolivia,NE.DAB.TOTL.CN,2012,169592046300.0
BOL,Bolivia,NE.DAB.TOTL.CN,2011,156751363100.0
BOL,Bolivia,NE.DAB.TOTL.CN,2010,128412773400.0
BOL,Bolivia,NE.DAB.TOTL.CN,2009,118296271600.0
BOL,Bolivia,NE.DAB.TOTL.CN,2008,112310265300.0
BOL,Bolivia,NE.DAB.TOTL.CN,2007,95253206900.0
BOL,Bolivia,NE.DAB.TOTL.CN,2006,83485374100.0
BOL,Bolivia,NE.DAB.TOTL.CN,2005,74363149300.0
BOL,Bolivia,NE.DAB.TOTL.CN,2004,66275346000.0
BOL,Bolivia,NE.DAB.TOTL.CN,2003,62378864100.0
BOL,Bolivia,NE.DAB.TOTL.CN,2002,60129379400.0
BOL,Bolivia,NE.DAB.TOTL.CN,2001,56632351400.0
BOL,Bolivia,NE.DAB.TOTL.CN,2000,56627130100.0
BRA,Brazil,NE.DAB.TOTL.CN,2024,11686204975900.0
BRA,Brazil,NE.DAB.TOTL.CN,2023,10694666048900.0
BRA,Brazil,NE.DAB.TOTL.CN,2022,10034775345200.0
BRA,Brazil,NE.DAB.TOTL.CN,2021,8961445998800.0
BRA,Brazil,NE.DAB.TOTL.CN,2020,7563557000100.0
BRA,Brazil,NE.DAB.TOTL.CN,2019,7436747999600.0
BRA,Brazil,NE.DAB.TOTL.CN,2018,6976558999700.0
BRA,Brazil,NE.DAB.TOTL.CN,2017,6538181999900.0
BRA,Brazil,NE.DAB.TOTL.CN,2016,6244271000700.0
BRA,Brazil,NE.DAB.TOTL.CN,2015,6064932999600.0
BRA,Brazil,NE.DAB.TOTL.CN,2014,5932761000000.0
BRA,Brazil,NE.DAB.TOTL.CN,2013,5454325999500.0
BRA,Brazil,NE.DAB.TOTL.CN,2012,4880201999400.0
BRA,Brazil,NE.DAB.TOTL.CN,2011,4410052999700.0
BRA,Brazil,NE.DAB.TOTL.CN,2010,3926298999800.0
BRA,Brazil,NE.DAB.TOTL.CN,2009,3346479281000.0
BRA,Brazil,NE.DAB.TOTL.CN,2008,3115698292600.0
BRA,Brazil,NE.DAB.TOTL.CN,2007,2683192858200.0
BRA,Brazil,NE.DAB.TOTL.CN,2006,2344227733300.0
BRA,Brazil,NE.DAB.TOTL.CN,2005,2096765891200.0
BRA,Brazil,NE.DAB.TOTL.CN,2004,1890927867400.0
BRA,Brazil,NE.DAB.TOTL.CN,2003,1679791579600.0
BRA,Brazil,NE.DAB.TOTL.CN,2002,1476239411700.0
BRA,Brazil,NE.DAB.TOTL.CN,2001,1344608191600.0
BRA,Brazil,NE.DAB.TOTL.CN,2000,1226235502600.0
CHL,Chile,NE.DAB.TOTL.CN,2024,300453348577700.0
CHL,Chile,NE.DAB.TOTL.CN,2023,279328096072700.0
CHL,Chile,NE.DAB.TOTL.CN,2022,273557442871100.0
CHL,Chile,NE.DAB.TOTL.CN,2021,241553292344800.0
CHL,Chile,NE.DAB.TOTL.CN,2020,192245590480800.0
CHL,Chile,NE.DAB.TOTL.CN,2019,199173342506300.0
CHL,Chile,NE.DAB.TOTL.CN,2018,191554569988200.0
CHL,Chile,NE.DAB.TOTL.CN,2017,178173400890600.0
CHL,Chile,NE.DAB.TOTL.CN,2016,169121700953100.0
CHL,Chile,NE.DAB.TOTL.CN,2015,160156709385500.0
CHL,Chile,NE.DAB.TOTL.CN,2014,147399168650400.0
CHL,Chile,NE.DAB.TOTL.CN,2013,138638840367100.0
CHL,Chile,NE.DAB.TOTL.CN,2012,130577720783000.0
CHL,Chile,NE.DAB.TOTL.CN,2011,117988058995000.0
CHL,Chile,NE.DAB.TOTL.CN,2010,104031153036600.0
CHL,Chile,NE.DAB.TOTL.CN,2009,88884599753300.0
CHL,Chile,NE.DAB.TOTL.CN,2008,92319726176200.0
CHL,Chile,NE.DAB.TOTL.CN,2007,78183884925500.0
CHL,Chile,NE.DAB.TOTL.CN,2006,70140597118700.0
CHL,Chile,NE.DAB.TOTL.CN,2005,62792899483500.0
CHL,Chile,NE.DAB.TOTL.CN,2004,54665332254900.0
CHL,Chile,NE.DAB.TOTL.CN,2003,50554764657600.0
CHL,Chile,NE.DAB.TOTL.CN,2002,47445570064400.0
CHL,Chile,NE.DAB.TOTL.CN,2001,44705280038800.0
CHL,Chile,NE.DAB.TOTL.CN,2000,41566782389600.0
PRY,Paraguay,NE.DAB.TOTL.CN,2024,344274545879600.0
PRY,Paraguay,NE.DAB.TOTL.CN,2023,308866361230700.0
PRY,Paraguay,NE.DAB.TOTL.CN,2022,307591596935800.0
PRY,Paraguay,NE.DAB.TOTL.CN,2021,267299924755400.0
PRY,Paraguay,NE.DAB.TOTL.CN,2020,230843465340700.0
PRY,Paraguay,NE.DAB.TOTL.CN,2019,234427294785200.0
PRY,Paraguay,NE.DAB.TOTL.CN,2018,226801425318100.0
PRY,Paraguay,NE.DAB.TOTL.CN,2017,207599875393500.0
PRY,Paraguay,NE.DAB.TOTL.CN,2016,191289637407200.0
PRY,Paraguay,NE.DAB.TOTL.CN,2015,183663141321200.0
PRY,Paraguay,NE.DAB.TOTL.CN,2014,176849671467400.0
PRY,Paraguay,NE.DAB.TOTL.CN,2013,159601188096000.0
PRY,Paraguay,NE.DAB.TOTL.CN,2012,145420402225100.0
PRY,Paraguay,NE.DAB.TOTL.CN,2011,138677100836900.0
PRY,Paraguay,NE.DAB.TOTL.CN,2010,125191490152000.0
PRY,Paraguay,NE.DAB.TOTL.CN,2009,105087973739700.0
PRY,Paraguay,NE.DAB.TOTL.CN,2008,103000942636400.0
PRY,Paraguay,NE.DAB.TOTL.CN,2007,82902579502100.0
PRY,Paraguay,NE.DAB.TOTL.CN,2006,69738650382900.0
PRY,Paraguay,NE.DAB.TOTL.CN,2005,59592645133800.0
PRY,Paraguay,NE.DAB.TOTL.CN,2004,51020825670900.0
PRY,Paraguay,NE.DAB.TOTL.CN,2003,42908381567200.0
PRY,Paraguay,NE.DAB.TOTL.CN,2002,34756131417300.0
PRY,Paraguay,NE.DAB.TOTL.CN,2001,31855507688400.0
PRY,Paraguay,NE.DAB.TOTL.CN,2000,28398874251000.0
URY,Uruguay,NE.DAB.TOTL.CN,2024,3091059000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2023,2925913000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2022,2742732000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2021,2445096000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2020,2145689000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2019,2060606000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2018,1906303000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2017,1761903000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2016,1640269000000.0
URY,Uruguay,NE.DAB.TOTL.CN,2015,1582123632400.0
URY,Uruguay,NE.DAB.TOTL.CN,2014,1458165628400.0
URY,Uruguay,NE.DAB.TOTL.CN,2013,1294127320700.0
URY,Uruguay,NE.DAB.TOTL.CN,2012,1136977320000.0
URY,Uruguay,NE.DAB.TOTL.CN,2011,976239591400.0
URY,Uruguay,NE.DAB.TOTL.CN,2010,833188692600.0
URY,Uruguay,NE.DAB.TOTL.CN,2009,732225885700.0
URY,Uruguay,NE.DAB.TOTL.CN,2008,683240616100.0
URY,Uruguay,NE.DAB.TOTL.CN,2007,564308332400.0
URY,Uruguay,NE.DAB.TOTL.CN,2006,481784311400.0
URY,Uruguay,NE.DAB.TOTL.CN,2005,416814133100.0
URY,Uruguay,NE.DAB.TOTL.CN,2004,382054547400.0
URY,Uruguay,NE.DAB.TOTL.CN,2003,329238887900.0
URY,Uruguay,NE.DAB.TOTL.CN,2002,285721160900.0
URY,Uruguay,NE.DAB.TOTL.CN,2001,285869125600.0
URY,Uruguay,NE.DAB.TOTL.CN,2000,285313728600.0
ARG,Argentina,NE.DAB.TOTL.KD,2024,573084585292.601
ARG,Argentina,NE.DAB.TOTL.KD,2023,612874916208.696
ARG,Argentina,NE.DAB.TOTL.KD,2022,606542405812.461
ARG,Argentina,NE.DAB.TOTL.KD,2021,558959570506.575
ARG,Argentina,NE.DAB.TOTL.KD,2020,497971829634.266
ARG,Argentina,NE.DAB.TOTL.KD,2019,553237760431.956
ARG,Argentina,NE.DAB.TOTL.KD,2018,604365618819.203
ARG,Argentina,NE.DAB.TOTL.KD,2017,626611560652.452
ARG,Argentina,NE.DAB.TOTL.KD,2016,592282620115.087
ARG,Argentina,NE.DAB.TOTL.KD,2015,601142376256.018
ARG,Argentina,NE.DAB.TOTL.KD,2014,576772680412.315
ARG,Argentina,NE.DAB.TOTL.KD,2013,599646835686.584
ARG,Argentina,NE.DAB.TOTL.KD,2012,576512267970.853
ARG,Argentina,NE.DAB.TOTL.KD,2011,582496170675.81
ARG,Argentina,NE.DAB.TOTL.KD,2010,529451800306.596
ARG,Argentina,NE.DAB.TOTL.KD,2009,465338991074.019
ARG,Argentina,NE.DAB.TOTL.KD,2008,502910115341.799
ARG,Argentina,NE.DAB.TOTL.KD,2007,470512374449.127
ARG,Argentina,NE.DAB.TOTL.KD,2006,423641898311.477
ARG,Argentina,NE.DAB.TOTL.KD,2005,387460357031.966
ARG,Argentina,NE.DAB.TOTL.KD,2004,355669679630.177
ARG,Argentina,NE.DAB.TOTL.KD,2003,319215212606.058
ARG,Argentina,NE.DAB.TOTL.KD,2002,288205091932.698
ARG,Argentina,NE.DAB.TOTL.KD,2001,345595976291.749
ARG,Argentina,NE.DAB.TOTL.KD,2000,368663341546.992
BOL,Bolivia,NE.DAB.TOTL.KD,2024,
BOL,Bolivia,NE.DAB.TOTL.KD,2023,42309404813.568
BOL,Bolivia,NE.DAB.TOTL.KD,2022,40478774238.7226
BOL,Bolivia,NE.DAB.TOTL.KD,2021,39537528903.2149
BOL,Bolivia,NE.DAB.TOTL.KD,2020,37156962758.0329
BOL,Bolivia,NE.DAB.TOTL.KD,2019,41695876636.7825
BOL,Bolivia,NE.DAB.TOTL.KD,2018,40466680246.6778
BOL,Bolivia,NE.DAB.TOTL.KD,2017,39150209663.5934
BOL,Bolivia,NE.DAB.TOTL.KD,2016,36592617623.5862
BOL,Bolivia,NE.DAB.TOTL.KD,2015,35044974066.5702
BOL,Bolivia,NE.DAB.TOTL.KD,2014,33446680078.915
BOL,Bolivia,NE.DAB.TOTL.KD,2013,31286480844.3076
BOL,Bolivia,NE.DAB.TOTL.KD,2012,28947105509.6396
BOL,Bolivia,NE.DAB.TOTL.KD,2011,28248105776.8165
BOL,Bolivia,NE.DAB.TOTL.KD,2010,25945881582.7342
BOL,Bolivia,NE.DAB.TOTL.KD,2009,24854739739.474
BOL,Bolivia,NE.DAB.TOTL.KD,2008,23962604513.8381
BOL,Bolivia,NE.DAB.TOTL.KD,2007,22076672549.7924
BOL,Bolivia,NE.DAB.TOTL.KD,2006,21023702394.7565
BOL,Bolivia,NE.DAB.TOTL.KD,2005,20470864404.2819
BOL,Bolivia,NE.DAB.TOTL.KD,2004,19298671585.6675
BOL,Bolivia,NE.DAB.TOTL.KD,2003,19113286816.5377
BOL,Bolivia,NE.DAB.TOTL.KD,2002,19145871197.7854
BOL,Bolivia,NE.DAB.TOTL.KD,2001,18348232452.3457
BOL,Bolivia,NE.DAB.TOTL.KD,2000,18642248898.2747
BRA,Brazil,NE.DAB.TOTL.KD,2024,2063230110935.99
BRA,Brazil,NE.DAB.TOTL.KD,2023,1959992153439.13
BRA,Brazil,NE.DAB.TOTL.KD,2022,1935762433170.66
BRA,Brazil,NE.DAB.TOTL.KD,2021,1863144463490.09
BRA,Brazil,NE.DAB.TOTL.KD,2020,1754447251140.75
BRA,Brazil,NE.DAB.TOTL.KD,2019,1833735405522.96
BRA,Brazil,NE.DAB.TOTL.KD,2018,1801513140497.79
BRA,Brazil,NE.DAB.TOTL.KD,2017,1762383223135.18
BRA,Brazil,NE.DAB.TOTL.KD,2016,1735754623382.17
BRA,Brazil,NE.DAB.TOTL.KD,2015,1822996094747.55
BRA,Brazil,NE.DAB.TOTL.KD,2014,1940859281515.6
BRA,Brazil,NE.DAB.TOTL.KD,2013,1933898495837.26
BRA,Brazil,NE.DAB.TOTL.KD,2012,1866506317651.26
BRA,Brazil,NE.DAB.TOTL.KD,2011,1830625126337.58
BRA,Brazil,NE.DAB.TOTL.KD,2010,1751436249866.02
BRA,Brazil,NE.DAB.TOTL.KD,2009,1593504331611.82
BRA,Brazil,NE.DAB.TOTL.KD,2008,1591836928353.45
BRA,Brazil,NE.DAB.TOTL.KD,2007,1485225169279.42
BRA,Brazil,NE.DAB.TOTL.KD,2006,1378889484755.59
BRA,Brazil,NE.DAB.TOTL.KD,2005,1306634615331.95
BRA,Brazil,NE.DAB.TOTL.KD,2004,1273043469644.67
BRA,Brazil,NE.DAB.TOTL.KD,2003,1211475379861.96
BRA,Brazil,NE.DAB.TOTL.KD,2002,1217856393241.2
BRA,Brazil,NE.DAB.TOTL.KD,2001,1215917612471.03
BRA,Brazil,NE.DAB.TOTL.KD,2000,1206137313124.99
CHL,Chile,NE.DAB.TOTL.KD,2024,298508625342.183
CHL,Chile,NE.DAB.TOTL.KD,2023,294542458420.551
CHL,Chile,NE.DAB.TOTL.KD,2022,305852717091.994
CHL,Chile,NE.DAB.TOTL.KD,2021,298911721388.978
CHL,Chile,NE.DAB.TOTL.KD,2020,246411246209.349
CHL,Chile,NE.DAB.TOTL.KD,2019,271831985358.46
CHL,Chile,NE.DAB.TOTL.KD,2018,269570583274.609
CHL,Chile,NE.DAB.TOTL.KD,2017,256634749318.424
CHL,Chile,NE.DAB.TOTL.KD,2016,249476570309.176
CHL,Chile,NE.DAB.TOTL.KD,2015,244794733175.748
CHL,Chile,NE.DAB.TOTL.KD,2014,238473454623.858
CHL,Chile,NE.DAB.TOTL.KD,2013,239917045604.091
CHL,Chile,NE.DAB.TOTL.KD,2012,233267752806.859
CHL,Chile,NE.DAB.TOTL.KD,2011,216743379703.928
CHL,Chile,NE.DAB.TOTL.KD,2010,197163082960.09
CHL,Chile,NE.DAB.TOTL.KD,2009,173560912059.728
CHL,Chile,NE.DAB.TOTL.KD,2008,186073787191.653
CHL,Chile,NE.DAB.TOTL.KD,2007,171163306914.366
CHL,Chile,NE.DAB.TOTL.KD,2006,159467718254.657
CHL,Chile,NE.DAB.TOTL.KD,2005,146826266409.952
CHL,Chile,NE.DAB.TOTL.KD,2004,132405741642.168
CHL,Chile,NE.DAB.TOTL.KD,2003,122873487052.9
CHL,Chile,NE.DAB.TOTL.KD,2002,117326872360.605
CHL,Chile,NE.DAB.TOTL.KD,2001,114200028996.433
CHL,Chile,NE.DAB.TOTL.KD,2000,111650460483.829
PRY,Paraguay,NE.DAB.TOTL.KD,2024,46596509758.5764
PRY,Paraguay,NE.DAB.TOTL.KD,2023,43587759647.549
PRY,Paraguay,NE.DAB.TOTL.KD,2022,44829009897.0091
PRY,Paraguay,NE.DAB.TOTL.KD,2021,43216458767.7542
PRY,Paraguay,NE.DAB.TOTL.KD,2020,39216114874.7587
PRY,Paraguay,NE.DAB.TOTL.KD,2019,40342876227.754
PRY,Paraguay,NE.DAB.TOTL.KD,2018,40286675016.3439
PRY,Paraguay,NE.DAB.TOTL.KD,2017,37831666708.1463
PRY,Paraguay,NE.DAB.TOTL.KD,2016,35744922907.2219
PRY,Paraguay,NE.DAB.TOTL.KD,2015,35286516255.0745
PRY,Paraguay,NE.DAB.TOTL.KD,2014,35011395219.9355
PRY,Paraguay,NE.DAB.TOTL.KD,2013,32391771172.8253
PRY,Paraguay,NE.DAB.TOTL.KD,2012,30815711881.533
PRY,Paraguay,NE.DAB.TOTL.KD,2011,31049804808.4096
PRY,Paraguay,NE.DAB.TOTL.KD,2010,29592043254.8734
PRY,Paraguay,NE.DAB.TOTL.KD,2009,25877172743.9835
PRY,Paraguay,NE.DAB.TOTL.KD,2008,25863440013.8119
PRY,Paraguay,NE.DAB.TOTL.KD,2007,23776338277.3416
PRY,Paraguay,NE.DAB.TOTL.KD,2006,22570646476.9943
PRY,Paraguay,NE.DAB.TOTL.KD,2005,21585493283.8937
PRY,Paraguay,NE.DAB.TOTL.KD,2004,21481293259.8531
PRY,Paraguay,NE.DAB.TOTL.KD,2003,20584236284.6584
PRY,Paraguay,NE.DAB.TOTL.KD,2002,19232495223.2532
PRY,Paraguay,NE.DAB.TOTL.KD,2001,19504546913.0527
PRY,Paraguay,NE.DAB.TOTL.KD,2000,18952082323.5756
URY,Uruguay,NE.DAB.TOTL.KD,2024,63258089074.9581
URY,Uruguay,NE.DAB.TOTL.KD,2023,63197365501.9064
URY,Uruguay,NE.DAB.TOTL.KD,2022,61906342884.5331
URY,Uruguay,NE.DAB.TOTL.KD,2021,58967770157.5017
URY,Uruguay,NE.DAB.TOTL.KD,2020,55436130859.8223
URY,Uruguay,NE.DAB.TOTL.KD,2019,59058225857.5436
URY,Uruguay,NE.DAB.TOTL.KD,2018,59117532087.8994
URY,Uruguay,NE.DAB.TOTL.KD,2017,58776943509.8589
URY,Uruguay,NE.DAB.TOTL.KD,2016,57617099598.1667
URY,Uruguay,NE.DAB.TOTL.KD,2015,57895209311.6033
URY,Uruguay,NE.DAB.TOTL.KD,2014,59102017189.8874
URY,Uruguay,NE.DAB.TOTL.KD,2013,57783872569.5828
